Book Link,Title,Author,Genre,Language,Average Rating,Number of Ratings,Publication Date,Number of Pages,Currently Reading,Want to Read,Age at Publication
https://www.goodreads.com/book/show/122899240-wizard-and-glass,Wizard and Glass,Stephen King,Horror,English,4.39,41.0,2003-06-24,299.0,6.0,11.0,55.75633127994524
https://www.goodreads.com/book/show/143611428-the-sun-dog,The Sun Dog,Stephen King,Horror,English,3.31,54.0,2021-02-25,299.0,6.0,20.0,73.4318959616701
https://www.goodreads.com/book/show/60587625-h-stg-rning,Höstgärning,Stephen King,,Swedish,3.8,46.0,1982-01-01,179.0,0.0,5.0,34.280629705681044
https://www.goodreads.com/book/show/20525952-i-ve-got-to-get-away,I've got to get away,Stephen King,Horror,,3.05,56.0,1960-01-01,299.0,2.0,164.0,12.279260780287474
https://www.goodreads.com/book/show/6000576-the-revenge-of-lard-ass-hogan,The Revenge of Lard Ass Hogan,Stephen King,Audiobook,,4.23,40.0,1975-01-01,299.0,0.0,213.0,27.279945242984255
https://www.goodreads.com/book/show/59852611-mroczna-wie-a-tom-2-powo-anie-tr-jki,Mroczna wieża Tom 2 Powołanie Trójki,Stephen King,,Polish,4.37,38.0,2021-01-01,448.0,2.0,13.0,73.28131416837782
https://www.goodreads.com/book/show/33801261-corazones-en-la-atl-ntida-i,Corazones en la Atlántida I,Stephen King,,Spanish; Castilian,3.61,46.0,2002-01-01,340.0,0.0,37.0,54.28062970568104
https://www.goodreads.com/book/show/52212508-the-blue-air-compressor,The Blue Air Compressor,Stephen King,Fiction,English,2.48,67.0,1971-01-01,8.0,3.0,83.0,23.279945242984255
https://www.goodreads.com/book/show/12563922-la-boca-saltarina-y-otros-delirios,La boca saltarina y otros delirios,Stephen King,,,3.7,44.0,1996-01-01,181.0,5.0,45.0,48.27926078028747
https://www.goodreads.com/book/show/155439.El_cadillac_de_Dolan_y_otros_relatos,El cadillac de Dolan y otros relatos,Stephen King,,Spanish; Castilian,3.61,44.0,1996-10-01,192.0,5.0,35.0,49.02943189596167
https://www.goodreads.com/book/show/122769995,Сияние,Stephen King,,Russian,4.54,35.0,2023-02-12,709.0,2.0,10.0,75.3949349760438
https://www.goodreads.com/book/show/20697849-la-miezul-nop-ii-1,La miezul nopţii 1,Stephen King,Horror,Romanian,4.39,36.0,2006-01-01,616.0,3.0,30.0,58.28062970568104
https://www.goodreads.com/book/show/155582.Geschichten_aus_der_Schattenwelt,Geschichten aus der Schattenwelt: Das Buch zum Film,Stephen King,Horror,,3.59,44.0,1991-01-01,176.0,0.0,45.0,43.279945242984255
https://www.goodreads.com/book/show/84336673-popsi,Попси [Popsi],Stephen King,,Russian,3.49,45.0,1992-08-01,16.0,0.0,0.0,44.86242299794661
https://www.goodreads.com/book/show/55814468-the-house-on-maple-street,The House On Maple Street: Short Story,Stephen King,Short Stories,,3.39,46.0,2009-06-30,299.0,0.0,23.0,61.7741273100616
https://www.goodreads.com/book/show/60199779-mroczna-wie-a-3-ziemie-ja-owe,Mroczna wieża 3 Ziemie jałowe,Stephen King,,,4.0,39.0,2021-05-12,560.0,2.0,13.0,73.63997262149213
https://www.goodreads.com/book/show/16142911-anteeksi-oikea-numero,"Anteeksi, oikea numero",Stephen King,Horror,Finnish,3.44,45.0,2000-01-01,431.0,0.0,33.0,52.27926078028747
https://www.goodreads.com/book/show/13165220,呪われた町〈下〉,Stephen King,Horror,Japanese,4.16,37.0,2011-11-25,399.0,0.0,41.0,64.17796030116358
https://www.goodreads.com/book/show/84452281,Дети кукурузы,Stephen King,,Russian,4.16,37.0,1977-01-01,39.0,0.0,0.0,29.281314168377826
https://www.goodreads.com/book/show/55709021-perdido-e-achado,Perdido E Achado,Stephen King,,Portuguese,4.28,36.0,2020-01-01,299.0,5.0,15.0,72.27926078028747
https://www.goodreads.com/book/show/5023589,Мертвая зона. Воспламеняющая взглядом,Stephen King,,Russian,4.08,37.0,2004-01-01,688.0,0.0,0.0,56.27926078028747
https://www.goodreads.com/book/show/15359227-stephen-king-36,Stephen King 36,Stephen King,,English,4.19,36.0,1984-11-01,299.0,0.0,378.0,37.11430527036276
https://www.goodreads.com/book/show/27423274-the-killer,The Killer,Stephen King,Horror,English,3.43,44.0,1961-01-01,2.0,0.0,138.0,13.281314168377824
https://www.goodreads.com/book/show/60604251-alegerea-celor-trei,Alegerea celor trei,Stephen King,,,4.35,34.0,2017-01-01,418.0,0.0,12.0,69.28131416837782
https://www.goodreads.com/book/show/84462005,Игра Джералда,Stephen King,,Russian,4.26,34.0,1992-01-01,369.0,0.0,3.0,44.27926078028747
https://www.goodreads.com/book/show/7758093-stephen-king-boxed-set,Stephen King Boxed Set,Stephen King,,English,4.36,33.0,1990-01-01,1.0,4.0,118.0,42.28062970568104
https://www.goodreads.com/book/show/1810170.R_ves_et_cauchemars_1,Rêves et cauchemars 1,Stephen King,,French,3.74,38.0,1998-09-01,506.0,4.0,32.0,50.945927446954144
https://www.goodreads.com/book/show/84461115,Кладбище домашних животных,Stephen King,,Russian,4.44,32.0,1983-01-01,369.0,3.0,18.0,35.279945242984255
https://www.goodreads.com/book/show/3181890-young-blood,Young Blood,Stephen King,Horror,English,4.12,34.0,1994-03-01,351.0,0.0,141.0,46.44216290212184
https://www.goodreads.com/book/show/104604829-vlucht-naar-de-top,Vlucht naar de top,Stephen King,Horror,Dutch; Flemish,3.56,41.0,2014-11-28,307.0,4.0,18.0,67.18685831622176
https://www.goodreads.com/book/show/60291349,Дългата Разходка,Stephen King,,,4.11,35.0,1979-01-01,319.0,3.0,19.0,31.279945242984255
https://www.goodreads.com/book/show/53718260-the-waste-lands,The Waste Lands: (The Dark Tower #3),Stephen King,,,4.24,33.0,2003-09-02,299.0,0.0,5.0,55.94798083504449
https://www.goodreads.com/book/show/28812940-todo-es-eventual-parte-2,Todo es eventual. Parte 2,Stephen King,,Spanish; Castilian,3.89,36.0,2002-03-01,232.0,3.0,27.0,54.44216290212184
https://www.goodreads.com/book/show/101145390-stephen-king-s-the-dark-tower,Stephen King's The Dark Tower: Beginnings Omnibus,Stephen King,Fantasy,English,4.52,31.0,2023-10-10,800.0,11.0,33.0,76.05201916495551
https://www.goodreads.com/book/show/25773853-r-yalar-ve-karabasanlar-iii,Rüyalar ve Karabasanlar III,Stephen King,,Turkish,3.66,38.0,2011-01-07,264.0,0.0,27.0,63.29637234770705
https://www.goodreads.com/book/show/52590924-tisto,Tisto,Stephen King,,,4.03,34.0,2019-01-01,1390.0,2.0,42.0,71.27994524298425
https://www.goodreads.com/book/show/167627087-n-cro-wiz,Nécro (Wiz),Stephen King,,French,3.43,40.0,2023-03-29,109.0,2.0,9.0,75.51813826146476
https://www.goodreads.com/book/show/101145416-stephen-king-s-the-dark-tower,Stephen King's The Dark Tower: The Gunslinger Omnibus,Stephen King,Comics,English,4.57,30.0,2023-10-24,736.0,2.0,35.0,76.09034907597535
https://www.goodreads.com/book/show/27423175-the-cursed-expedition,The Cursed Expedition,Stephen King,Horror,English,3.16,43.0,1960-01-01,2.0,3.0,133.0,12.279260780287474
https://www.goodreads.com/book/show/43599342--,الشيء - القسم الثاني,Stephen King,Horror,Arabic,3.86,35.0,2018-01-01,840.0,0.0,73.0,70.28062970568104
https://www.goodreads.com/book/show/11939476-cell-lisey-s-story,Cell / Lisey's Story,Stephen King,,English,4.06,33.0,2006-01-01,299.0,0.0,60.0,58.28062970568104
https://www.goodreads.com/book/show/58551435-sj-andinn,Sjáandinn,Stephen King,,Icelandic,3.57,37.0,1979-01-01,395.0,0.0,6.0,31.279945242984255
https://www.goodreads.com/book/show/1162870.Anatomie_de_l_horreur_2,Anatomie de l'horreur 2: Pages noires,Stephen King,Nonfiction,French,3.76,34.0,1996-04-12,288.0,0.0,54.0,48.558521560574945
https://www.goodreads.com/book/show/18370105-salem-s-lot,Salem's Lot: A BBC Full-Cast Radio Drama,Stephen King,Horror,English,4.13,31.0,1995-01-01,3.0,2.0,25.0,47.279945242984255
https://www.goodreads.com/book/show/22016863-an-interview-with-stephen-king,An Interview with Stephen King,Stephen King,,English,4.5,28.0,1999-12-16,299.0,0.0,182.0,52.23545516769336
https://www.goodreads.com/book/show/50362564-2-it,Оно. Том 2. Воссоединение (It,Stephen King,Thriller,Russian,4.31,29.0,1986-09-15,299.0,0.0,12.0,38.98425735797399
https://www.goodreads.com/book/show/8356508,Πώς τελείωσε όλο το μπάχαλο,Stephen King,Fiction,,3.57,35.0,1994-01-01,218.0,0.0,28.0,46.28062970568104
https://www.goodreads.com/book/show/1011199.Sale_of_the_Century,Sale of the Century,Stephen King,,English,4.39,28.0,1991-10-01,299.0,0.0,115.0,44.02737850787132
https://www.goodreads.com/book/show/10664554-yellow-morning,Yellow Morning,Stephen King,Horror,English,3.59,34.0,2009-10-04,124.0,0.0,196.0,62.03696098562629
https://www.goodreads.com/book/show/27423231-the-other-side-of-the-fog,The Other Side of the Fog,Stephen King,Horror,English,2.98,41.0,1960-01-01,1.0,0.0,125.0,12.279260780287474
https://www.goodreads.com/book/show/971907.Feuerkind_Cujo_Zwei_Romane_in_einem_Band_,Feuerkind. Cujo. Zwei Romane in einem Band.,Stephen King,Horror,German,3.78,32.0,1990-01-01,875.0,0.0,40.0,42.28062970568104
https://www.goodreads.com/book/show/21845224,"Лангольеры. Секретное окно, секретный сад",Stephen King,,,4.07,29.0,2005-01-01,413.0,2.0,25.0,57.281314168377826
https://www.goodreads.com/book/show/55811809,Под Куполом. Падают розовые звезды,Stephen King,,,4.37,27.0,2019-01-01,544.0,0.0,14.0,71.27994524298425
https://www.goodreads.com/book/show/55696363-shining-in-the-dark,Shining in the dark,Stephen King,,French,3.03,39.0,2022-02-18,277.0,0.0,64.0,74.41204654346338
https://www.goodreads.com/book/show/21569520-hayaletler-beldesi,Hayaletler Beldesi,Stephen King,,Turkish,4.54,26.0,1994-01-01,285.0,0.0,22.0,46.28062970568104
https://www.goodreads.com/book/show/159834657-dodenwake,Dodenwake: Pet Sematary,Stephen King,,Dutch; Flemish,3.88,32.0,2015-10-14,428.0,6.0,13.0,68.06297056810403
https://www.goodreads.com/book/show/63233640-fin-de-guardia-end-of-watch,Fin de guardia / End of Watch,Stephen King,,Spanish; Castilian,4.58,26.0,2021-12-07,463.0,7.0,7.0,74.21218343600273
https://www.goodreads.com/book/show/55696363-shining-in-the-dark,Shining in the dark,Stephen King,,French,3.03,39.0,2022-02-18,277.0,0.0,64.0,74.41204654346338
https://www.goodreads.com/book/show/17884352-la-estaci-n-de-las-lluvias-y-otros-desvar-os,La estación de las lluvias y otros desvaríos,Stephen King,,Spanish; Castilian,3.44,34.0,1993-01-01,179.0,2.0,30.0,45.281314168377826
https://www.goodreads.com/book/show/62907572-puls,Puls,Stephen King,,German,3.66,32.0,2022-08-10,576.0,5.0,24.0,74.88569472963724
https://www.goodreads.com/book/show/122791110-everything-s-eventual,Everything's Eventual : 14 Dark Tales,Stephen King,,,4.0,29.0,2002-03-19,464.0,11.0,26.0,54.49144421629021
https://www.goodreads.com/book/show/157872065-podpalaczka,Podpalaczka,Stephen King,,Polish,4.11,28.0,2021-01-01,512.0,8.0,12.0,73.28131416837782
https://www.goodreads.com/book/show/11502555-het-spiegelbeeld-van-de-maaier,Het spiegelbeeld van de maaier,Stephen King,,,3.26,35.0,1987-01-01,176.0,0.0,52.0,39.279945242984255
https://www.goodreads.com/book/show/53513573-ins-nia,Insônia,Stephen King,,Portuguese,3.65,31.0,2013-06-19,845.0,0.0,27.0,65.74401095140315
https://www.goodreads.com/book/show/38588998-v-etko-je-mo-n-1,Všetko je možné 1,Stephen King,,,4.48,25.0,2002-12-01,232.0,0.0,6.0,55.19507186858316
https://www.goodreads.com/book/show/199214571-reading,Reading: Holly (Classic): With Illustration,Stephen King,,,4.11,27.0,2023-09-26,4.0,2.0,20.0,76.01368925393567
https://www.goodreads.com/book/show/13144325-cone-head,Cone Head,Stephen King,Short Stories,,3.08,36.0,2002-04-22,1.0,0.0,182.0,54.5845311430527
https://www.goodreads.com/book/show/50362205-1-it,Оно. Том 1. Тень прошлого (It,Stephen King,,Russian,4.27,26.0,1986-09-15,299.0,2.0,9.0,38.98425735797399
https://www.goodreads.com/book/show/42611017-stephen-king-classic-collection,Stephen King Classic Collection: The Shining / Bag of Bones / Christine / Cell. Halloween Editions,Stephen King,,English,4.58,24.0,2018-11-01,299.0,0.0,67.0,71.1129363449692
https://www.goodreads.com/book/show/130162583-four-past-midnight,Four Past Midnight,Stephen King,,Russian,4.23,26.0,1990-10-04,299.0,2.0,69.0,43.0362765229295
https://www.goodreads.com/book/show/2789907,Кэрри. Ночная смена,Stephen King,,,3.76,29.0,2005-01-01,640.0,0.0,28.0,57.281314168377826
https://www.goodreads.com/book/show/13599929-on-impact,On Impact,Stephen King,Nonfiction,,4.04,27.0,2000-06-19,6.0,0.0,198.0,52.74469541409993
https://www.goodreads.com/book/show/1811272.Danse_macabre_tome_4,"Danse macabre, tome 4: Les enfants du maïs et autres nouvelles",Stephen King,Horror,French,3.72,29.0,1978-01-01,299.0,0.0,25.0,30.28062970568104
https://www.goodreads.com/book/show/119359837,Якщо кров тече,Stephen King,,Ukrainian,4.32,25.0,2021-05-01,484.0,3.0,37.0,73.60985626283367
https://www.goodreads.com/book/show/23670499-vertigo-essentials,Vertigo Essentials: American Vampire #1,Stephen King,Horror,English,4.08,26.0,2014-12-02,64.0,2.0,111.0,67.1978097193703
https://www.goodreads.com/book/show/157583228-elevaci-n,Elevación,Stephen King,,Spanish; Castilian,4.04,26.0,2023-01-01,176.0,0.0,10.0,75.27994524298425
https://www.goodreads.com/book/show/18179449-the-new-lieutenant-s-rap,The New Lieutenant's Rap,Stephen King,,,3.75,28.0,1999-01-01,15.0,3.0,304.0,51.279945242984255
https://www.goodreads.com/book/show/860612-pet-sematary-carrie-night-shift-thinner,Pet Sematary/Carrie/Night Shift/Thinner,Stephen King,Horror,German,4.43,23.0,1987-10-01,236.0,0.0,68.0,40.02737850787132
https://www.goodreads.com/book/show/28113137-ein-bisschen-angeschlagen,Ein bisschen angeschlagen: Story aus Basar der bösen Träume,Stephen King,Horror,English,4.35,23.0,2015-12-07,26.0,0.0,12.0,68.21081451060917
https://www.goodreads.com/book/show/60796162-the-dark-tower-series-complete-8-books-collection-box-set-by-stephen-kin,The Dark Tower Series Complete 8 Books Collection Box Set by Stephen King,Stephen King,Fantasy,English,4.5,22.0,2021-11-01,4720.0,4.0,66.0,74.11362080766598
https://www.goodreads.com/book/show/58799455-d-me---tome-1,Dôme - tome 1,Stephen King,,French,3.86,28,2011-03-02,597.0,0.0,0.0,63.44421629021218
https://www.goodreads.com/book/show/63107420-mroczna-wie-a-4-czarnoksi-nik-i-kryszta,Mroczna Wieża 4 Czarnoksiężnik i kryształ,Stephen King,,,4.21,24,2021-05-12,299.0,2.0,14.0,73.63997262149213
https://www.goodreads.com/book/show/193303557-the-dark-tower-ii,The Dark Tower II: The Drawing of the Three Paperback – 16 Feb 2012 by Stephen King,Stephen King,,,4.45,22,2012-01-01,299.0,0.0,7.0,64.27926078028747
https://www.goodreads.com/book/show/36915169-desperacja-cz-1,Desperacja cz.1,Stephen King,,,3.73,26,1996-01-01,330.0,2.0,33.0,48.27926078028747
https://www.goodreads.com/book/show/26001513-man-with-a-belly,Man With A Belly,Stephen King,Horror,,2.77,35,1978-12-01,24.0,2.0,138.0,31.195071868583163
https://www.goodreads.com/book/show/20697881-la-miezul-nop-ii-2,La miezul nopţii 2,Stephen King,Horror,,4.0,24,2008-01-01,552.0,0.0,25.0,60.27926078028747
https://www.goodreads.com/book/show/13798479-revolvermannen-de-utvalgte,Revolvermannen/ De Utvalgte,Stephen King,Fantasy,Norwegian,4.32,22,1982-01-01,716.0,0.0,53.0,34.280629705681044
https://www.goodreads.com/book/show/34829963-tout-est-fatal,Tout est fatal,Stephen King,,French,3.65,26,2011-10-01,528.0,6.0,41.0,64.02737850787132
https://www.goodreads.com/book/show/58563027-emelked-s-a-color-d-i-k-ly-k,Emelkedés / A colorádói kölyök,Stephen King,,Hungarian,4.13,23,2021-01-01,420.0,0.0,10.0,73.28131416837782
https://www.goodreads.com/book/show/53304679-jesie-niewinno-ci,Jesień niewinności: Ciało - audiobook,Stephen King,,Polish,3.48,27,2008-01-01,299.0,0.0,10.0,60.27926078028747
https://www.goodreads.com/book/show/5136898-nona-und-die-ratten-eine-horrorgeschichte,Nona und die Ratten. Eine Horrorgeschichte,Stephen King,,German,3.62,26,1988-06-01,122.0,0.0,16.0,40.695414099931554
https://www.goodreads.com/book/show/57768926-the-mist,The Mist,Stephen King,Audiobook,,4.09,23,2017-05-23,5.0,0.0,13.0,69.67008898015058
https://www.goodreads.com/book/show/63838592-sleeping-beauties,Sleeping Beauties,Stephen King,,French,3.72,25,2022-11-02,128.0,0.0,12.0,75.11567419575633
https://www.goodreads.com/book/show/50326122-the-very-best-of-fantasy-science-fiction-volume-2,"The Very Best of Fantasy & Science Fiction, Volume 2",Stephen King,Fantasy,English,3.72,25,2014-06-23,445.0,36.0,40.0,66.7542778918549
https://www.goodreads.com/book/show/35126107-el-hombre-de-negro,El hombre de negro,Stephen King,Comics,,4.43,21,2016-04-28,125.0,0.0,17.0,68.60232717316906
https://www.goodreads.com/book/show/29560714,Судьба Иерусалима,Stephen King,Fiction,Russian,4.04,23,1975-10-17,299.0,0.0,13.0,28.071184120465436
https://www.goodreads.com/book/show/55811818,Под Куполом. Шестое чувство,Stephen King,,Russian,4.38,21,2019-01-01,768.0,0.0,20.0,71.27994524298425
https://www.goodreads.com/book/show/1814323._,シャイニング〈上〉,Stephen King,,,4.33,21,1986-11-10,421.0,0.0,0.0,39.13757700205339
https://www.goodreads.com/book/show/33819417-der-dunkle-turm,Der Dunkle Turm : Graphic Novel,Stephen King,,,4.33,21,2007-01-01,240.0,0.0,25.0,59.279945242984255
https://www.goodreads.com/book/show/3313300-stories-from-skeleton-crew,Stories from Skeleton Crew,Stephen King,,,3.96,23,1986-02-01,299.0,0.0,79.0,38.365503080082135
https://www.goodreads.com/book/show/60187608-owca-sn-w,Łowca snów,Stephen King,Horror,Polish,3.33,27,2014-10-24,768.0,9.0,41.0,67.09103353867214
https://www.goodreads.com/book/show/1811273.Celui_qui_garde_le_ver_et_autres_nouvelles,Celui qui garde le ver et autres nouvelles,Stephen King,Horror,,3.6,25,1978-01-01,128.0,0.0,33.0,30.28062970568104
https://www.goodreads.com/book/show/28257543-tominokeriai-2,Tominokeriai #2,Stephen King,Horror,,4.24,21,1997-01-01,333.0,0.0,27.0,49.281314168377826
https://www.goodreads.com/book/show/97622145,Зелёная миля,Stephen King,,,4.68,19,1996-01-01,403.0,0.0,0.0,48.27926078028747
https://www.goodreads.com/book/show/30638691-der-mann-im-schwarzen-anzug,Der Mann im schwarzen Anzug: Story aus Im Kabinett des Todes,Stephen King,,English,3.91,22,2016-05-30,66.0,0.0,0.0,68.68993839835728
https://www.goodreads.com/book/show/22823060-dark-tower---end-world-almanac,Dark Tower - End World Almanac,Stephen King,Comics,English,4.1,21,2008-01-01,36.0,0.0,126.0,60.27926078028747
https://www.goodreads.com/book/show/60162956-simetierre-litt-rature-trang-re,Simetierre (Littérature étrangère),Stephen King,,French,4.36,22,2011-02-15,464.0,4.0,10.0,63.4031485284052
